,Filename,Pitch,Yaw,Roll,Direction,Emotion
29819,238208.jpg,-7.5312,5.1632,1.643,0,Fear
29820,190207.jpg,0.8466,-14.3456,-0.8296,0,Fear
29821,4617.jpg,2.0104,14.2329,5.4257,3,Fear
29822,371113.jpg,-4.1779,11.6383,2.085,0,Fear
29823,386845.jpg,3.1141,-0.9449,0.6434,0,Fear
29824,83344.jpg,-15.3721,-34.8289,-5.2502,1,Fear
29825,250296.jpg,9.5728,-32.0603,7.7299,1,Fear
29826,254137.jpg,0.2097,9.9852,-1.1764,0,Fear
29827,413957.jpg,4.1759,-3.6369,-2.4643,0,Fear
29828,157859.jpg,-13.5807,9.4551,6.5951,4,Fear
29829,12321.jpg,-0.7129,1.4812,1.2401,0,Fear
29830,286015.jpg,2.6245,-5.7672,2.0713,0,Fear
29831,8006.jpg,0.6018,1.3145,3.1043,0,Fear
29832,49114.jpg,-1.9147,21.5416,-3.6266,2,Fear
29833,4904.jpg,-12.1765,13.3493,7.6252,4,Fear
29834,377382.jpg,-5.612,-5.7007,-7.0824,0,Fear
29835,29558.jpg,-0.3587,0.5428,5.5919,0,Fear
29836,357399.jpg,-5.6441,-2.8785,-1.157,0,Fear
29837,51417.jpg,-2.0163,-4.6376,0.3948,0,Fear
29838,63246.jpg,-16.0586,-17.8262,-6.4134,4,Fear
29839,302149.jpg,-2.9549,-9.9013,-1.81,0,Fear
29840,114272.jpg,1.1429,9.3472,-0.8011,0,Fear
29841,381237.jpg,-9.0524,1.1378,-5.0314,0,Fear
29842,4424.jpg,0.6168,-2.9072,14.0695,3,Fear
29843,213296.jpg,0.2081,2.6602,-3.5019,0,Fear
29844,181770.jpg,5.9545,7.7141,-3.1538,0,Fear
29845,259911.jpg,0.2462,36.9546,-7.0406,2,Fear
29846,3345.jpg,-4.9366,4.276,2.035,0,Fear
29847,1063.jpg,5.039,16.674,-6.5626,2,Fear
29848,82112.jpg,-1.7668,24.8184,-4.0607,2,Fear
29849,98001.jpg,-15.0226,-0.7804,1.8679,4,Fear
29850,22985.jpg,-9.3484,-33.8178,-2.9987,1,Fear
29851,383501.jpg,0.6466,-26.2932,1.9973,1,Fear
29852,47597.jpg,-14.9121,-16.0866,-4.3601,4,Fear
29853,203724.jpg,-4.451,-12.3952,-4.677,0,Fear
29854,168000.jpg,0.3625,7.836,-0.8288,0,Fear
29855,297911.jpg,-22.8948,10.1214,4.1312,4,Fear
29856,135326.jpg,-1.6354,6.0604,-1.0969,0,Fear
29857,251226.jpg,0.6409,-22.116,-5.0678,1,Fear
29858,15528.jpg,5.0887,-21.2592,7.4287,1,Fear
29859,412726.jpg,-2.9694,12.8448,-0.6163,2,Fear
29860,366150.jpg,-1.5959,-15.5114,-4.6028,0,Fear
29861,117374.jpg,8.2114,-22.5153,4.8139,3,Fear
29862,114769.jpg,-7.7971,-11.5268,-6.9219,0,Fear
29863,122161.jpg,-1.6235,6.3369,-2.3453,0,Fear
29864,37368.jpg,-2.6693,-15.0167,0.4338,0,Fear
29865,305440.jpg,-3.4995,5.9118,-4.3198,0,Fear
29866,251628.jpg,-7.6409,-17.4779,12.3857,3,Fear
29867,237647.jpg,-2.8945,8.5314,-5.5878,4,Fear
29868,32573.jpg,-7.1277,22.2823,-0.0143,2,Fear
29869,331771.jpg,-6.82,-11.244,-3.8102,0,Fear
29870,270652.jpg,-12.0239,-2.35,-18.8734,4,Fear
29871,2630.jpg,-4.9736,26.7485,-1.4968,2,Fear
29872,20992.jpg,-1.0132,-16.8496,-5.9218,0,Fear
29873,373899.jpg,-2.6542,-11.0006,-6.3766,0,Fear
29874,8997.jpg,-0.03,17.8081,-0.0209,2,Fear
29875,7052.jpg,-3.8269,5.2465,-1.1963,0,Fear
29876,103117.jpg,-1.289,12.5888,-0.8748,2,Fear
29877,214991.jpg,-4.7019,-13.8304,-0.5653,0,Fear
29878,158791.jpg,-2.8817,5.1675,-4.4873,0,Fear
29879,3500.jpg,-4.5023,-9.2241,-12.1349,1,Fear
29880,200904.jpg,-7.2484,-14.5675,-7.1311,1,Fear
29881,182342.jpg,-0.1066,9.7245,-0.4844,0,Fear
29882,246209.jpg,-2.8085,6.1413,-1.8841,0,Fear
29883,228645.jpg,-1.0825,-11.608,-10.5414,1,Fear
29884,20358.jpg,-1.5636,-13.7382,-6.3417,1,Fear
29885,328285.jpg,-9.9265,-24.1405,-3.4489,1,Fear
29886,12420.jpg,-3.6983,-20.2663,5.5289,3,Fear
29887,122790.jpg,-1.9903,-11.9968,-7.5683,1,Fear
29888,275396.jpg,-0.8037,15.6392,-4.7995,2,Fear
29889,255266.jpg,5.8437,-20.7276,6.3555,1,Fear
29890,342687.jpg,-0.9782,-28.1557,6.9197,3,Fear
29891,20654.jpg,0.4265,-15.0865,0.3787,0,Fear
29892,381532.jpg,1.0934,-16.8588,4.2116,1,Fear
29893,339573.jpg,-0.7813,-18.2656,-1.7637,0,Fear
29894,219099.jpg,8.9487,-22.1129,7.6614,3,Fear
29895,196828.jpg,-7.0932,-27.7204,2.9743,3,Fear
29896,70014.jpg,20.3239,-35.7609,13.8827,3,Fear
29897,261048.jpg,-2.0455,-23.6654,-2.5665,1,Fear
29898,174042.jpg,-4.4608,6.0899,-4.4852,0,Fear
29899,61519.jpg,-1.512,-10.8729,-2.9951,0,Fear
29900,320581.jpg,-8.6265,2.8544,6.1141,0,Fear
29901,211241.jpg,13.3664,-1.8517,-3.2127,3,Fear
29902,382459.jpg,-0.8406,18.6171,6.7461,3,Fear
29903,406416.jpg,7.6872,8.5433,-7.9884,3,Fear
29904,92113.jpg,3.0587,-29.286,-7.8679,3,Fear
29905,294928.jpg,1.7097,15.3935,1.6934,0,Fear
29906,181847.jpg,-13.5252,23.8564,6.483,4,Fear
29907,158933.jpg,5.5948,12.1151,-0.137,3,Fear
29908,74764.jpg,16.9372,-1.1915,6.6405,3,Fear
29909,89757.jpg,17.0293,-8.7158,7.0173,3,Fear
29910,71708.jpg,14.8901,23.2588,-7.1913,3,Fear
29911,293568.jpg,2.3121,11.8888,0.846,0,Fear
29912,384389.jpg,-12.0787,6.5722,6.2854,4,Fear
29913,194424.jpg,-18.3985,-5.6119,-1.0557,4,Fear
29914,341567.jpg,13.2707,15.5849,-3.1723,3,Fear
29915,45039.jpg,23.0701,-8.0981,4.8648,3,Fear
29916,206417.jpg,0.3998,17.4273,6.5951,3,Fear
29917,194902.jpg,11.5805,-9.4936,-0.6418,3,Fear
29918,141177.jpg,3.6314,7.262,-5.5422,0,Fear
29919,131306.jpg,0.7834,0.7439,-1.0131,0,Fear
29920,139972.jpg,14.8564,-11.2291,-6.4789,3,Fear
29921,83438.jpg,-6.5591,12.122,-11.1354,4,Fear
29922,37416.jpg,1.5916,7.2206,0.4182,0,Fear
29923,170756.jpg,4.1343,9.3266,-0.4595,3,Fear
29924,311319.jpg,0.4951,28.8907,-4.3582,2,Fear
29925,200753.jpg,-6.0651,0.1041,4.6997,0,Fear
29926,107746.jpg,2.4106,16.1766,-6.7506,2,Fear
29927,271685.jpg,4.0616,5.5806,-0.6996,3,Fear
29928,24540.jpg,-15.1568,-17.3644,-10.984,4,Fear
29929,132665.jpg,-14.0943,-15.6212,-9.343,4,Fear
29930,411511.jpg,10.5349,11.6836,0.7346,3,Fear
29931,64681.jpg,2.0008,12.1432,0.7149,0,Fear
29932,356760.jpg,-11.523,20.7708,1.9807,4,Fear
29933,75128.jpg,4.2665,10.9986,0.6644,3,Fear
29934,114489.jpg,1.8304,10.7313,9.371,3,Fear
29935,126953.jpg,-4.0003,16.8056,0.9224,2,Fear
29936,395811.jpg,4.531,7.5789,-10.628,3,Fear
29937,3393.jpg,16.4199,-0.8385,3.2006,3,Fear
29938,95882.jpg,-8.2054,5.0262,-3.6878,0,Fear
29939,77947.jpg,-3.3561,10.863,-5.9303,2,Fear
29940,274539.jpg,-9.864,16.1572,-2.0454,4,Fear
29941,218680.jpg,-3.2263,5.5515,-4.0403,0,Fear
29942,354520.jpg,-11.482,-11.06,-10.2073,4,Fear
29943,11846.jpg,-1.6886,-13.957,-11.0696,1,Fear
29944,312251.jpg,-10.922,-9.8217,-12.0495,4,Fear
29945,291925.jpg,-2.6786,6.5125,-2.5436,0,Fear
29946,49811.jpg,-1.1008,-15.3156,-3.0775,0,Fear
29947,288975.jpg,-8.7615,-10.8277,-0.0683,4,Fear
29948,265415.jpg,10.299,-23.4792,5.4517,3,Fear
29949,105482.jpg,6.4685,-16.8237,8.9432,0,Fear
29950,362873.jpg,4.1504,-22.2801,7.5697,1,Fear
29951,337956.jpg,-3.4213,-11.8126,-2.3788,0,Fear
29952,237979.jpg,-0.893,11.0151,-5.9699,2,Fear
29953,335948.jpg,-1.4714,-11.8354,-12.8297,1,Fear
29954,299499.jpg,2.0403,-21.3647,1.5176,1,Fear
29955,229485.jpg,-4.0486,54.2034,-4.7237,2,Fear
29956,359425.jpg,-3.2536,7.4212,-0.2649,0,Fear
29957,118417.jpg,-9.9836,7.9827,-12.1091,4,Fear
29958,299596.jpg,-14.8349,3.1703,1.6682,4,Fear
29959,352974.jpg,10.4724,-18.1316,-7.7882,3,Fear
29960,341496.jpg,6.5474,14.5712,-0.6717,3,Fear
29961,76036.jpg,-3.9364,-2.5823,-3.8905,0,Fear
29962,166421.jpg,-0.062,18.8524,6.6937,3,Fear
29963,396455.jpg,-8.0862,-4.5395,-1.6132,4,Fear
29964,170887.jpg,-2.2272,-23.7575,-16.7975,1,Fear
29965,394448.jpg,-0.7057,23.5091,1.1281,2,Fear
29966,22157.jpg,6.1466,1.0296,-6.5046,0,Fear
29967,358728.jpg,12.4605,-6.0029,-3.0354,3,Fear
29968,381232.jpg,1.8784,12.2168,1.8598,0,Fear
29969,391899.jpg,-11.0692,11.5099,0.1054,0,Fear
29970,111521.jpg,-9.5013,-12.6523,-4.326,4,Fear
29971,372220.jpg,-1.2367,11.6963,4.098,0,Fear
29972,171781.jpg,-13.018,2.8864,0.7051,4,Fear
29973,111446.jpg,0.551,18.0907,-7.9814,2,Fear
29974,318810.jpg,-13.5643,12.2039,-0.6873,4,Fear
29975,368883.jpg,-3.2454,6.6549,4.3752,0,Fear
29976,107845.jpg,0.6337,6.1243,5.8678,3,Fear
29977,13958.jpg,5.2113,11.3011,-0.5829,3,Fear
29978,104612.jpg,5.6536,18.0671,-14.9046,3,Fear
29979,66686.jpg,5.0516,9.7844,-9.3959,2,Fear
29980,282316.jpg,-6.1687,-20.673,9.8858,3,Fear
29981,57097.jpg,1.5735,6.2805,-2.6537,0,Fear
29982,142844.jpg,-2.6019,7.3391,-2.6732,0,Fear
29983,15185.jpg,-10.6138,14.5614,1.3596,0,Fear
29984,15915.jpg,6.377,9.713,5.3695,3,Fear
29985,47570.jpg,-8.5831,-27.5149,-2.4203,1,Fear
29986,332868.jpg,-8.1271,-42.6315,-0.8593,1,Fear
29987,351812.jpg,-10.0217,-24.3087,-5.7718,1,Fear
29988,404493.jpg,-9.6298,16.4645,-0.8129,0,Fear
29989,228015.jpg,-13.4989,10.5585,2.2274,4,Fear
29990,258118.jpg,-11.0124,1.4272,0.048,4,Fear
29991,357217.jpg,5.9196,16.9444,-1.5975,3,Fear
29992,317341.jpg,-7.8702,10.3877,-0.7839,0,Fear
29993,308738.jpg,-3.0377,14.0297,2.8736,0,Fear
29994,58806.jpg,-1.5643,-17.718,-0.5107,0,Fear
29995,112741.jpg,-2.4276,5.138,-1.6463,0,Fear
29996,405311.jpg,-12.2639,26.6196,5.0919,2,Fear
29997,55163.jpg,0.098,25.5619,8.7491,3,Fear
29998,293149.jpg,1.7555,-15.8823,-3.4357,0,Fear
29999,110998.jpg,1.473,6.368,-0.1304,0,Fear
30000,209845.jpg,-20.1653,-6.1206,-1.8079,4,Fear
30001,299321.jpg,9.7549,-17.9098,-1.8386,3,Fear
30002,55146.jpg,-4.1199,21.0285,5.742,3,Fear
30003,380771.jpg,-16.255,-5.5158,-2.5978,4,Fear
30004,111197.jpg,6.1955,14.9866,-1.6341,3,Fear
30005,288449.jpg,-3.9102,-16.26,-0.9658,0,Fear
30006,251612.jpg,3.0338,-19.9063,7.4441,3,Fear
30007,344342.jpg,7.8789,10.2666,1.3885,3,Fear
30008,174772.jpg,4.5191,-20.2495,0.275,0,Fear
30009,183371.jpg,-0.2853,12.9605,0.3068,0,Fear
30010,375024.jpg,11.1507,-15.7027,-1.6645,3,Fear
30011,181991.jpg,-6.4404,9.0995,0.1862,0,Fear
30012,68694.jpg,24.5086,-6.9342,-5.1878,3,Fear
30013,228025.jpg,2.3511,-23.0227,0.0251,1,Fear
30014,274232.jpg,-18.7508,-11.216,-9.9642,4,Fear
30015,391564.jpg,12.1237,-8.5446,-2.1186,3,Fear
30016,232361.jpg,10.239,26.6866,-3.0537,3,Fear
30017,17279.jpg,-2.6019,7.3391,-2.6732,0,Fear
30018,239040.jpg,6.532,-19.4239,18.9765,4,Fear
30019,352509.jpg,-2.4072,-15.9261,-11.7878,1,Fear
30020,116277.jpg,-2.0287,5.0376,-4.6602,0,Fear
30021,336588.jpg,1.8345,-21.7532,-7.2859,3,Fear
30022,232322.jpg,1.2459,-17.7435,3.3978,0,Fear
30023,46226.jpg,-8.5725,-14.6327,-11.4498,4,Fear
30024,104766.jpg,3.139,-38.908,4.9701,1,Fear
30025,68411.jpg,-3.9807,-10.7813,-7.6284,0,Fear
30026,285454.jpg,-4.3859,20.3024,-4.1894,4,Fear
30027,14714.jpg,-1.7373,-13.2064,-2.733,0,Fear
30028,138417.jpg,0.07,-23.4772,8.9618,3,Fear
30029,105617.jpg,-6.0208,-13.3252,-3.5741,0,Fear
30030,366240.jpg,-5.5341,-17.9672,-6.8015,1,Fear
30031,58629.jpg,-3.2263,5.5515,-4.0403,0,Fear
30032,304707.jpg,-10.1329,-10.4372,-2.6113,4,Fear
30033,199772.jpg,-3.7336,-14.3095,-0.2024,0,Fear
30034,242576.jpg,-1.5355,-14.217,-1.2401,0,Fear
30035,183272.jpg,-1.102,16.3342,-1.0856,2,Fear
30036,12824.jpg,-2.0734,20.8734,-0.6844,2,Fear
30037,374465.jpg,-0.0645,10.4058,-6.6149,2,Fear
30038,393178.jpg,-12.1816,-10.0233,-6.312,4,Fear
30039,21096.jpg,-1.2038,26.5079,-3.5557,2,Fear
30040,196143.jpg,-5.9029,-11.4308,-7.5712,0,Fear
30041,369255.jpg,-5.7109,-12.0818,-0.2499,0,Fear
30042,252315.jpg,-3.9935,6.8065,-1.4177,0,Fear
30043,395123.jpg,-11.0656,14.3715,7.6136,4,Fear
30044,231378.jpg,3.2476,10.5168,1.0895,2,Fear
30045,57426.jpg,2.87,22.7935,-1.9168,2,Fear
30046,405637.jpg,4.568,13.5487,-8.9973,2,Fear
30047,172982.jpg,8.483,-26.9195,9.2895,1,Fear
30048,73126.jpg,-13.8332,19.0189,8.4143,4,Fear
30049,289832.jpg,8.0628,10.3912,-1.5087,3,Fear
30050,99289.jpg,-5.7313,-23.5463,-2.0666,1,Fear
30051,49206.jpg,-8.0468,8.8424,1.3773,0,Fear
30052,9391.jpg,15.2464,-0.6772,6.7584,3,Fear
30053,64855.jpg,-11.7457,11.0401,3.8614,4,Fear
30054,296575.jpg,-15.8886,11.8023,-1.8402,4,Fear
30055,285276.jpg,-6.9299,9.4413,-1.8629,0,Fear
30056,50560.jpg,5.101,7.8356,-4.0007,0,Fear
30057,289265.jpg,-9.8536,39.2257,-1.3825,2,Fear
30058,42891.jpg,-15.6137,0.0928,2.613,4,Fear
30059,395195.jpg,14.1149,25.4507,-2.7204,3,Fear
30060,202061.jpg,0.2836,19.4672,7.0097,3,Fear
30061,303216.jpg,12.466,-2.2871,-2.0597,3,Fear
30062,39939.jpg,3.3837,-20.6513,-1.6792,1,Fear
30063,335035.jpg,-9.5489,-15.4081,-10.2526,4,Fear
30064,22816.jpg,7.8922,-16.8507,1.3754,0,Fear
30065,72780.jpg,2.098,-19.6444,-2.0359,0,Fear
30066,21134.jpg,-4.9424,-14.8985,-1.6594,0,Fear
30067,291496.jpg,-17.0774,16.9126,0.9142,4,Fear
30068,341760.jpg,-13.0042,5.9025,-0.6399,4,Fear
30069,353853.jpg,-4.6502,5.4927,1.1946,0,Fear
30070,347484.jpg,3.1053,13.1983,-6.2371,2,Fear
30071,239796.jpg,-24.6122,-8.2248,-9.3994,4,Fear
30072,409527.jpg,-11.2642,16.4191,8.6892,4,Fear
30073,134327.jpg,6.6789,-18.8775,10.1438,3,Fear
30074,185424.jpg,-3.5052,-19.0405,-2.6797,1,Fear
30075,91829.jpg,3.4322,8.8317,6.0446,3,Fear
30076,176817.jpg,9.0117,19.1128,1.3266,3,Fear
30077,213566.jpg,11.9003,15.275,7.5337,3,Fear
30078,309654.jpg,2.5466,11.7054,0.663,0,Fear
30079,231022.jpg,-0.9045,5.3079,-1.3765,0,Fear
30080,94609.jpg,4.3259,31.0848,2.3126,3,Fear
30081,188119.jpg,-3.1387,-14.0367,-13.032,1,Fear
30082,32537.jpg,-7.969,-22.8746,0.3426,1,Fear
30083,47741.jpg,9.3733,-15.3494,0.7301,3,Fear
30084,95151.jpg,-4.4568,6.8799,5.08,0,Fear
30085,342069.jpg,20.6694,-1.5612,4.1375,3,Fear
30086,302467.jpg,-6.8627,-24.0502,-5.4975,1,Fear
30087,41878.jpg,-5.4563,7.6511,-4.73,0,Fear
30088,357647.jpg,-3.9529,-24.86,1.3816,1,Fear
30089,150574.jpg,-18.888,-28.561,-12.9352,4,Fear
30090,303538.jpg,5.1246,19.8095,0.7499,2,Fear
30091,359691.jpg,1.1066,-29.0622,6.616,1,Fear
30092,109471.jpg,18.3178,-13.4572,16.3285,3,Fear
30093,30791.jpg,2.3918,13.6261,5.2446,2,Fear
30094,151985.jpg,5.8575,10.953,0.299,3,Fear
30095,300246.jpg,-5.0302,17.5719,0.3975,2,Fear
30096,158563.jpg,8.6501,-17.7377,13.0405,3,Fear
30097,301007.jpg,-11.9625,-15.4546,-5.5566,4,Fear
30098,233272.jpg,12.2368,-14.8699,-4.2476,3,Fear
30099,354993.jpg,2.7369,5.4773,-2.1485,0,Fear
30100,87874.jpg,-6.6838,8.4756,-3.1516,0,Fear
30101,370498.jpg,-11.3397,15.848,8.7185,4,Fear
30102,108909.jpg,5.7046,11.53,-1.3455,3,Fear
30103,336348.jpg,9.8586,10.1495,-1.9919,3,Fear
30104,247213.jpg,-4.5802,-19.4732,9.6551,3,Fear
30105,202872.jpg,12.8991,-1.8289,-4.829,3,Fear
30106,224207.jpg,-5.443,-26.1628,1.3675,1,Fear
30107,30646.jpg,-17.8562,7.9274,-3.5919,4,Fear
30108,162560.jpg,5.3418,-15.7545,11.3116,3,Fear
30109,147409.jpg,-13.0867,-15.6722,-11.3801,4,Fear
30110,80575.jpg,-2.0297,5.3601,-3.7839,0,Fear
30111,35725.jpg,-8.9728,-12.3595,-9.6533,4,Fear
30112,336866.jpg,-1.9296,-11.0343,-2.1088,0,Fear
30113,357012.jpg,-2.3047,5.2837,-1.8248,0,Fear
30114,408786.jpg,-0.4362,19.2911,-0.5836,2,Fear
30115,126398.jpg,-5.2303,-11.2267,-5.5597,0,Fear
30116,249711.jpg,-0.6733,7.8243,-0.4185,0,Fear
30117,129347.jpg,-6.3102,-11.2619,-7.2609,0,Fear
30118,140681.jpg,-3.4886,6.8278,-2.2596,0,Fear
30119,195982.jpg,-2.9148,23.2148,-4.5715,2,Fear
30120,15578.jpg,-0.3169,23.1192,-1.1611,2,Fear
30121,374282.jpg,-3.5615,-4.0991,-12.4947,4,Fear
30122,391929.jpg,-1.5525,-11.683,-1.5775,0,Fear
30123,55002.jpg,-0.967,-6.3942,-19.2943,3,Fear
30124,74926.jpg,-8.5929,-14.07,-7.7246,0,Fear
30125,86656.jpg,-2.0817,-13.8381,-7.9727,1,Fear
30126,377724.jpg,-1.5816,-10.6907,-0.4123,0,Fear
30127,362121.jpg,-1.4773,-0.215,-13.7607,3,Fear
30128,360072.jpg,-3.0467,5.1342,-4.4952,0,Fear
30129,167937.jpg,-1.5782,-13.7453,-1.9232,0,Fear
30130,325352.jpg,1.4765,-19.4898,-4.3577,0,Fear
30131,57196.jpg,-2.1908,11.6349,-3.1979,2,Fear
30132,227470.jpg,-5.2175,-10.8124,-12.556,4,Fear
30133,266337.jpg,5.3514,-21.5156,0.995,0,Fear
30134,246994.jpg,-2.3568,-14.6492,-1.4657,0,Fear
30135,125390.jpg,-0.2204,10.8489,-0.9048,0,Fear
30136,376691.jpg,-3.5102,-15.4232,10.687,3,Fear
30137,356800.jpg,-0.0837,-13.2627,-7.7374,1,Fear
30138,354787.jpg,-2.6578,7.848,-0.3711,0,Fear
30139,59045.jpg,8.9257,-28.5307,4.7387,1,Fear
30140,61559.jpg,-0.221,-16.8802,-4.8276,0,Fear
30141,70735.jpg,-0.9325,6.8847,-4.5901,2,Fear
30142,104825.jpg,9.5553,-21.9591,5.9035,3,Fear
30143,269282.jpg,-8.337,-24.3708,2.7407,3,Fear
30144,269539.jpg,3.1102,-22.9427,0.0067,1,Fear
30145,342993.jpg,4.4934,-22.5603,6.7439,1,Fear
30146,48286.jpg,2.5723,-24.6407,7.1335,3,Fear
30147,368005.jpg,-4.1083,-12.1837,-1.7762,0,Fear
30148,266936.jpg,1.0732,-15.2994,-0.3643,0,Fear
30149,378705.jpg,10.233,-19.4489,5.2297,3,Fear
30150,204202.jpg,1.9598,-22.2145,1.0997,1,Fear
30151,149794.jpg,-5.9968,15.7996,-0.3022,2,Fear
30152,47851.jpg,-7.0508,-18.8828,6.0889,3,Fear
30153,397556.jpg,-1.6207,-30.3564,5.0169,1,Fear
30154,33748.jpg,-2.2012,-18.0255,-12.2661,1,Fear
30155,106878.jpg,-3.5826,-13.7681,-13.0547,1,Fear
30156,206813.jpg,-0.136,-24.1678,-0.111,1,Fear
30157,104915.jpg,-2.8786,7.6483,-1.8533,0,Fear
30158,75463.jpg,-3.0834,-7.2517,-13.2297,4,Fear
30159,202300.jpg,13.3394,-17.0156,3.7265,3,Fear
30160,261950.jpg,-1.531,-23.1224,-6.7677,1,Fear
30161,94416.jpg,-3.136,5.8019,-2.561,0,Fear
30162,255021.jpg,-6.9971,-15.003,-7.6491,0,Fear
30163,28937.jpg,-1.0417,-26.8492,-7.3227,1,Fear
30164,285669.jpg,4.2202,-16.6908,3.2387,0,Fear
30165,402989.jpg,-5.0909,-33.8102,13.5774,3,Fear
30166,98495.jpg,-7.3875,-10.5032,-2.0073,4,Fear
30167,13016.jpg,-2.4019,5.1157,-4.2498,0,Fear
30168,5843.jpg,31.2452,-16.0596,8.1929,3,Fear
30169,4699.jpg,-5.1474,-18.9133,-3.8016,0,Fear
30170,1105.jpg,-1.7718,-13.0179,-6.3656,0,Fear
30171,316005.jpg,-7.3315,-11.5204,-4.4064,0,Fear
30172,169115.jpg,-5.6617,-10.9312,-13.397,4,Fear
30173,235729.jpg,-18.5138,5.2252,-3.7055,4,Fear
30174,67235.jpg,-11.3622,30.5876,7.0033,2,Fear
30175,393084.jpg,-16.2495,6.4046,-4.4887,4,Fear
30176,218288.jpg,-6.4651,9.9022,-5.0961,2,Fear
30177,90428.jpg,16.1812,-6.6439,1.7668,3,Fear
30178,55193.jpg,-10.6262,5.4068,-0.9577,0,Fear
30179,244723.jpg,-16.0423,-2.5532,-5.4184,4,Fear
30180,310112.jpg,2.0009,6.5093,-4.106,0,Fear
30181,412490.jpg,-15.6373,13.8434,6.213,4,Fear
30182,363302.jpg,-5.688,-12.2768,-1.8654,0,Fear
30183,284666.jpg,-4.4865,5.0469,-2.013,0,Fear
30184,2085.jpg,-12.7131,5.8814,-8.3333,4,Fear
30185,395992.jpg,-1.3547,5.2266,0.1828,0,Fear
30186,360305.jpg,-4.6941,-7.7,-13.9518,4,Fear
30187,272122.jpg,-1.7329,-20.6253,-10.4314,1,Fear
30188,386330.jpg,-1.3682,-24.1046,1.4014,1,Fear
30189,292485.jpg,-0.0121,-11.7743,-1.8277,0,Fear
30190,39454.jpg,-3.2839,-28.1138,5.3793,3,Fear
30191,88734.jpg,-4.1562,-39.2192,-2.5032,1,Fear
30192,373425.jpg,1.9618,-16.9356,0.4674,0,Fear
30193,405420.jpg,2.0211,20.9845,2.9616,3,Fear
30194,252920.jpg,0.2193,14.7202,3.8666,3,Fear
30195,97657.jpg,15.6323,-28.502,2.6904,3,Fear
30196,399287.jpg,2.7747,29.9894,5.7723,3,Fear
30197,350239.jpg,1.8815,11.6847,0.3415,0,Fear
30198,288726.jpg,11.3231,-7.8526,-0.4842,3,Fear
30199,149001.jpg,-2.7803,-16.6429,5.7849,4,Fear
30200,283421.jpg,9.246,-17.0794,2.673,3,Fear
30201,250050.jpg,3.8758,-22.9886,2.5398,1,Fear
30202,190886.jpg,-3.8883,-21.5208,-1.9782,1,Fear
30203,120818.jpg,4.9385,42.0043,-0.4047,2,Fear
30204,159291.jpg,7.363,13.8887,-7.3589,3,Fear
30205,400202.jpg,-4.31,-15.5932,-6.4725,1,Fear
30206,267849.jpg,6.6121,8.0877,-2.2848,0,Fear
30207,323809.jpg,-4.0983,-19.7003,-5.4495,0,Fear
30208,292833.jpg,0.68,-50.896,4.1915,1,Fear
30209,346088.jpg,-8.6944,-16.8242,8.3349,3,Fear
30210,174399.jpg,-4.4537,-20.2611,-6.5398,1,Fear
30211,67557.jpg,5.3927,14.4494,11.0482,3,Fear
30212,400915.jpg,1.9533,-16.7536,-7.4551,1,Fear
30213,400565.jpg,-5.1039,-25.2175,0.9748,1,Fear
30214,158419.jpg,2.97,6.9866,-1.0683,0,Fear
30215,151350.jpg,0.3986,12.1204,8.457,3,Fear
30216,223682.jpg,-2.2473,-21.3527,2.5328,1,Fear
30217,4760.jpg,5.8776,10.8635,0.1218,3,Fear
30218,161732.jpg,9.5289,13.4212,-5.1477,3,Fear
30219,53516.jpg,-0.3962,38.8031,4.5493,3,Fear
30220,150321.jpg,-1.4263,22.8088,6.9823,3,Fear
30221,75563.jpg,-6.22,-25.1943,-0.8141,1,Fear
30222,70593.jpg,-12.0875,-12.2558,1.9146,1,Happy
30223,323007.jpg,1.4649,-2.0373,0.0898,0,Happy
30224,309970.jpg,-7.2179,4.1484,-6.8307,0,Happy
30225,176647.jpg,-6.152,1.3475,-16.4771,4,Happy
30226,44347.jpg,-7.1302,-2.5392,-8.7522,4,Happy
30227,340480.jpg,0.3188,-12.3556,10.8756,4,Happy
30228,361028.jpg,-2.834,-3.8401,-1.6478,0,Happy
30229,390439.jpg,-18.948,-10.4056,-12.0168,4,Happy
30230,270908.jpg,-10.071,-3.7716,-11.0368,4,Happy
30231,31286.jpg,5.9522,-18.488,-19.6203,3,Happy
30232,74913.jpg,-1.6758,6.7572,-9.7251,0,Happy
30233,31932.jpg,-13.7906,-6.7558,-2.8113,4,Happy
30234,364926.jpg,-9.2501,-0.1452,-8.2774,4,Happy
30235,323467.jpg,-9.4876,-11.573,-1.8351,4,Happy
30236,303086.jpg,-10.5331,-9.1158,-2.1145,4,Happy
30237,53015.jpg,-6.5834,-7.2648,-3.6389,0,Happy
30238,15867.jpg,-12.2926,-4.7727,-9.5257,4,Happy
30239,284405.jpg,-5.6996,-6.5815,4.5115,4,Happy
30240,244999.jpg,-1.5242,-5.8663,-0.7961,0,Happy
30241,45015.jpg,0.0669,3.2573,-0.6106,0,Happy
30242,260074.jpg,-13.5258,6.7455,1.3381,4,Happy
30243,207868.jpg,2.8894,-1.6504,-3.7677,0,Happy
30244,194990.jpg,-15.1133,13.5018,-9.0068,4,Happy
30245,98337.jpg,5.8414,0.1246,-5.859,0,Happy
30246,22924.jpg,-11.0515,4.2013,0.4923,0,Happy
30247,305078.jpg,-1.3598,-6.0845,-9.3428,0,Happy
30248,39054.jpg,4.977,-4.6569,-1.0904,0,Happy
